inv_number,customer_id,InvoiceDate,Stockcodenew,Description,new_quantity,UnitPrice,TotalPrice
541999,NULL,45:00.0,22132,RED LOVE HEART SHAPE CUP,1,1.63,1.63
541999,NULL,45:00.0,22228,BUNNY WOODEN PAINTED WITH BIRD,1,1.63,1.63
541999,NULL,45:00.0,22418,10 COLOUR SPACEBOY PEN,1,1.63,1.63
541999,NULL,45:00.0,22489,PACK OF 12 TRADITIONAL CRAYONS,2,0.83,1.66
541999,NULL,45:00.0,22531,MAGIC DRAWING SLATE CIRCUS PARADE,1,0.83,0.83
541999,NULL,45:00.0,22537,MAGIC DRAWING SLATE DINOSAUR,1,0.83,0.83
541999,NULL,45:00.0,22697,GREEN REGENCY TEACUP AND SAUCER,6,5.79,34.74
541999,NULL,45:00.0,22903,CALENDAR FAMILY FAVOURITES,1,5.79,5.79
541999,NULL,45:00.0,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,4.96,4.96
541999,NULL,45:00.0,22937,BAKING MOULD CHOCOLATE CUPCAKES,1,4.96,4.96
541999,NULL,45:00.0,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,1.25,1.25
541999,NULL,45:00.0,47591,SCOTTIES CHILDRENS APRON,1,1.63,1.63
541999,NULL,45:00.0,85088,CANDY SPOT HAND BAG,1,4.13,4.13
542000,14257,49:00.0,20717,STRAWBERRY SHOPPER BAG,10,1.25,12.5
542000,14257,49:00.0,20723,STRAWBERRY CHARLOTTE BAG,10,0.85,8.5
542000,14257,49:00.0,21206,STRAWBERRY HONEYCOMB  GARLAND,12,1.65,19.8
542000,14257,49:00.0,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.55,15.3
542000,14257,49:00.0,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,1.25,15
542001,14298,56:00.0,21199,PINK  HEART CONFETTI IN TUBE,48,0.42,20.16
542001,14298,56:00.0,21879,HEARTS GIFT TAPE,96,0.19,18.24
542001,14298,56:00.0,22609,PENS ASSORTED SPACEBALL,72,0.21,15.12
542001,14298,56:00.0,62086,PINK RETRO BIG FLOWER BAG,30,1.95,58.5
542002,14298,57:00.0,20711,JUMBO BAG TOYS,20,1.65,33
542003,15311,07:00.0,21558,SKULL LUNCH BOX WITH CUTLERY,60,2.1,126
542003,15311,07:00.0,21669,BLUE STRIPE CERAMIC DRAWER KNOB,6,1.25,7.5
542003,15311,07:00.0,21754,HOME BUILDING BLOCK WORD,18,5.45,98.1
542005,14409,18:00.0,21246,RED RETROSPOT BIG BOWL,6,4.95,29.7
542005,14409,18:00.0,22386,JUMBO BAG PINK POLKADOT,10,1.95,19.5
542006,15218,20:00.0,22920,HERB MARKER BASIL,12,0.65,7.8
542006,15218,20:00.0,22926,IVORY GIANT GARDEN THERMOMETER,4,5.95,23.8
542025,14543,41:00.0,21927,BLUE/CREAM STRIPE CUSHION COVER,12,1.25,15
542057,15967,57:00.0,20726,LUNCH BAG WOODLAND,1,1.65,1.65
542057,15967,57:00.0,21870,I CAN ONLY PLEASE ONE PERSON MUG,2,1.25,2.5
542057,15967,57:00.0,22443,GROW YOUR OWN HERBS SET OF 3,1,7.95,7.95
542057,15967,57:00.0,22798,ANTIQUE GLASS DRESSING TABLE POT,2,2.95,5.9
542057,15967,57:00.0,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,2,3.75,7.5
542057,15967,57:00.0,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,0.85,0.85
542058,15601,59:00.0,22609,PENS ASSORTED SPACEBALL,36,0.21,7.56
542058,15601,59:00.0,85215,ASSORTED CHEESE FRIDGE MAGNETS,24,0.65,15.6
542059,16757,59:00.0,21164,HOME SWEET HOME METAL SIGN,12,2.95,35.4
542080,13815,16:00.0,21156,RETROSPOT CHILDRENS APRON,8,1.95,15.6
542080,13815,16:00.0,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,1.25,15
542080,13815,16:00.0,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1.65,19.8
542080,13815,16:00.0,22857,ASSORTED EASTER GIFT TAGS,12,0.85,10.2
542080,13815,16:00.0,84247,FAWN AND MUSHROOM GREETING CARD,12,0.42,5.04
542082,15213,25:00.0,20725,LUNCH BAG RED RETROSPOT,2,1.65,3.3
542083,18008,26:00.0,21826,EIGHT PIECE DINOSAUR SET,2,1.25,2.5
542084,14680,31:00.0,21355,TOAST ITS - I LOVE YOU,6,1.25,7.5
542084,14680,31:00.0,84997,RED 3 PIECE RETROSPOT CUTLERY SET,24,3.75,90
542085,14534,33:00.0,22021,BLUE FELT EASTER EGG BASKET,4,1.65,6.6
542085,14534,33:00.0,22727,ALARM CLOCK BAKELIKE RED,2,3.75,7.5
542085,14534,33:00.0,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,3,2.95,8.85
542086,18277,34:00.0,22423,REGENCY CAKESTAND 3 TIER,1,12.75,12.75
542087,14849,35:00.0,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,4.95,14.85
542087,14849,35:00.0,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,3.95,15.8
542087,14849,35:00.0,84992,72 SWEETHEART FAIRY CAKE CASES,24,0.55,13.2
542088,12553,36:00.0,22556,PLASTERS IN TIN CIRCUS PARADE,12,1.65,19.8
542090,15518,39:00.0,21479,WHITE SKULL HOT WATER BOTTLE,2,3.75,7.5
542090,15518,39:00.0,22766,PHOTO FRAME CORNICE,4,2.95,11.8
542091,17091,41:00.0,22960,JAM MAKING SET WITH JARS,1,4.25,4.25
542093,17677,46:00.0,22197,SMALL POPCORN HOLDER,12,0.85,10.2
542093,17677,46:00.0,22906,12 MESSAGE CARDS WITH ENVELOPES,12,1.65,19.8
542096,17236,52:00.0,21446,12 RED ROSE PEG PLACE SETTINGS,2,1.25,2.5
542096,17236,52:00.0,22534,MAGIC DRAWING SLATE SPACEBOY,1,0.42,0.42
542096,17236,52:00.0,82599,FANNY'S REST STOPMETAL SIGN,1,2.1,2.1
542098,16531,04:00.0,22565,FELTCRAFT HAIRBANDS PINK AND WHITE,12,0.85,10.2
542100,15339,15:00.0,22569,FELTCRAFT CUSHION BUTTERFLY,1,3.75,3.75
542100,15339,15:00.0,22570,FELTCRAFT CUSHION RABBIT,1,3.75,3.75
542100,15339,15:00.0,85199,SMALL HANGING IVORY/RED WOOD BIRD,5,0.42,2.1
542102,12744,26:00.0,20685,DOORMAT RED RETROSPOT,10,6.75,67.5
542102,12744,26:00.0,21094,SET/6 RED SPOTTY PAPER PLATES,36,0.85,30.6
542102,12744,26:00.0,21354,TOAST ITS - BEST MUM,24,1.25,30
542102,12744,26:00.0,21519,GIN & TONIC DIET GREETING CARD,72,0.36,25.92
542102,12744,26:00.0,21791,VINTAGE HEADS AND TAILS CARD GAME,12,1.25,15
542102,12744,26:00.0,22417,PACK OF 60 SPACEBOY CAKE CASES,24,0.55,13.2
542102,12744,26:00.0,22557,PLASTERS IN TIN VINTAGE PAISLEY,24,1.65,39.6
542102,12744,26:00.0,22655,VINTAGE RED KITCHEN CABINET,2,125,250
542102,12744,26:00.0,22960,JAM MAKING SET WITH JARS,12,3.75,45
542102,12744,26:00.0,22969,HOMEMADE JAM SCENTED CANDLES,24,1.45,34.8
542103,13198,26:00.0,10133,COLOURING PENCILS BROWN TUBE,10,0.85,8.5
542103,13198,26:00.0,20622,VIPPASSPORT COVER,6,2.1,12.6
542103,13198,26:00.0,22915,ASSORTED BOTTLE TOP  MAGNETS,12,0.42,5.04
542103,13198,26:00.0,48194,DOORMAT HEARTS,2,7.95,15.9
542105,12854,35:00.0,22167,OVAL WALL MIRROR DIAMANTE,2,9.95,19.9
542105,12854,35:00.0,22670,FRENCH WC SIGN BLUE METAL,4,1.25,5
542105,12854,35:00.0,22855,FINE WICKER HEART,12,1.25,15
542105,12854,35:00.0,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,4.65,9.3
542106,12709,37:00.0,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,4.25,102
542106,12709,37:00.0,21658,GLASS  BEURRE DISH,48,3.39,162.72
542107,16222,38:00.0,21657,MILK BOTTLE WITH GLASS STOPPER,1,6.95,6.95
542107,16222,38:00.0,21912,VINTAGE SNAKES & LADDERS,1,3.75,3.75
542107,16222,38:00.0,22180,RETROSPOT LAMP,2,9.95,19.9
542107,16222,38:00.0,22457,NATURAL SLATE HEART CHALKBOARD,8,2.95,23.6
542107,16222,38:00.0,22558,CLOTHES PEGS RETROSPOT PACK 24,2,1.49,2.98
542107,16222,38:00.0,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2.95,2.95
542107,16222,38:00.0,22727,ALARM CLOCK BAKELIKE RED,1,3.75,3.75
542107,16222,38:00.0,22728,ALARM CLOCK BAKELIKE PINK,1,3.75,3.75
542107,16222,38:00.0,22961,JAM MAKING SET PRINTED,4,1.45,5.8
542107,16222,38:00.0,82583,HOT BATHS METAL SIGN,1,2.1,2.1
542108,17460,43:00.0,22284,HEN HOUSE DECORATION,12,1.65,19.8
542109,NULL,44:00.0,20723,STRAWBERRY CHARLOTTE BAG,16,2.46,39.36
542109,NULL,44:00.0,20728,LUNCH BAG CARS BLUE,9,4.13,37.17
542109,NULL,44:00.0,20966,SANDWICH BATH SPONGE,1,2.46,2.46
542109,NULL,44:00.0,21240,BLUE POLKADOT CUP,2,1.63,3.26
542109,NULL,44:00.0,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,16.63,33.26
542109,NULL,44:00.0,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,4,2.46,9.84
542109,NULL,44:00.0,22078,RIBBON REEL LACE DESIGN,2,4.71,9.42
542109,NULL,44:00.0,22079,RIBBON REEL HEARTS DESIGN,1,2.46,2.46
542109,NULL,44:00.0,22694,WICKER STAR,1,3.29,3.29
542109,NULL,44:00.0,84030,ENGLISH ROSE HOT WATER BOTTLE,1,8.29,8.29
542110,14189,46:00.0,22331,WOODLAND PARTY BAG + STICKER SET,8,1.65,13.2
542112,13168,55:00.0,20616,CHERRY BLOSSOM PASSPORT COVER,1,2.1,2.1
542112,13168,55:00.0,21327,SKULLS WRITING SET,3,1.65,4.95
542112,13168,55:00.0,22284,HEN HOUSE DECORATION,3,1.65,4.95
542112,13168,55:00.0,22413,METAL SIGN TAKE IT OR LEAVE IT,2,2.95,5.9
542112,13168,55:00.0,22666,RECIPE BOX PANTRY YELLOW DESIGN,4,2.95,11.8
542112,13168,55:00.0,82494,WOODEN FRAME ANTIQUE WHITE,6,2.95,17.7
542112,13168,55:00.0,84988,SET OF 72 PINK HEART PAPER DOILIES,2,1.45,2.9
542114,16943,00:00.0,22456,NATURAL SLATE CHALKBOARD LARGE,6,4.95,29.7
542114,16943,00:00.0,22844,VINTAGE CREAM DOG FOOD CONTAINER,4,8.5,34
542114,16943,00:00.0,22925,BLUE GIANT GARDEN THERMOMETER,2,5.95,11.9
542115,NULL,01:00.0,21232,STRAWBERRY CERAMIC TRINKET BOX,1,3.29,3.29
542115,NULL,01:00.0,21363,HOME SMALL WOOD LETTERS,1,10.79,10.79
542115,NULL,01:00.0,22073,RED RETROSPOT STORAGE JAR,3,7.46,22.38
542115,NULL,01:00.0,22131,FOOD CONTAINER SET 3 LOVE HEART,1,4.13,4.13
542115,NULL,01:00.0,85099,JUMBO BAG RED RETROSPOT,2,4.13,8.26
542121,17515,33:00.0,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,6.45,12.9
542121,17515,33:00.0,82582,AREA PATROLLED METAL SIGN,3,2.1,6.3
542122,17082,36:00.0,21212,PACK OF 72 RETROSPOT CAKE CASES,24,0.55,13.2
542122,17082,36:00.0,21524,DOORMAT SPOTTY HOME SWEET HOME,4,7.95,31.8
542122,17082,36:00.0,21883,STARS GIFT TAPE,24,0.19,4.56
542122,17082,36:00.0,21884,CAKES AND BOWS GIFT  TAPE,24,0.19,4.56
542122,17082,36:00.0,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,1.95,19.5
542122,17082,36:00.0,22663,JUMBO BAG DOLLY GIRL DESIGN,10,1.95,19.5
542124,14248,45:00.0,22561,WOODEN SCHOOL COLOURING SET,12,1.65,19.8
542125,16497,47:00.0,85152,HAND OVER THE CHOCOLATE   SIGN,12,2.1,25.2
542128,12609,13:00.0,21788,KIDS RAIN MAC BLUE,24,0.85,20.4
542128,12609,13:00.0,22899,CHILDREN'S APRON DOLLY GIRL,6,2.1,12.6
542129,13002,18:00.0,22287,"DECORATION , WOBBLY CHICKEN, METAL ",12,1.65,19.8
542130,13468,36:00.0,22505,MEMO BOARD COTTAGE DESIGN,4,4.95,19.8
542131,16133,55:00.0,22782,SET 3 WICKER STORAGE BASKETS,8,9.95,79.6
542131,16133,55:00.0,84819,DANISH ROSE ROUND SEWING BOX,16,0.85,13.6
542131,16133,55:00.0,85059,FRENCH ENAMEL WATER BASIN,16,1.25,20
542138,17368,21:00.0,20854,BLUE PATCH PURSE PINK HEART,14,1.65,23.1
542138,17368,21:00.0,20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,15,1.65,24.75
542140,12947,33:00.0,22929,SCHOOL DESK AND CHAIR,2,65,130
542143,15061,23:00.0,48184,DOORMAT ENGLISH ROSE,20,6.75,135
542143,15061,23:00.0,48187,DOORMAT NEW ENGLAND,20,6.75,135
542146,13405,27:00.0,21411,GINGHAM HEART  DOORSTOP RED,3,4.25,12.75
542146,13405,27:00.0,22427,ENAMEL FLOWER JUG CREAM,6,5.95,35.7
542147,12782,02:00.0,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,6,2.1,12.6
542147,12782,02:00.0,35241,ENAMEL BLUE RIM BISCUIT BIN,6,4.95,29.7
542148,14060,10:00.0,22355,CHARLOTTE BAG SUKI DESIGN,10,0.85,8.5
542149,17811,17:00.0,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2.1,2.1
542149,17811,17:00.0,47504,ENGLISH ROSE GARDEN SECATEURS,3,1.95,5.85
542153,13534,33:00.0,20713,JUMBO BAG OWLS,10,1.95,19.5
542153,13534,33:00.0,48129,DOORMAT TOPIARY,2,7.95,15.9
542174,16043,14:00.0,21326,AGED GLASS SILVER T-LIGHT HOLDER,36,0.65,23.4
542174,16043,14:00.0,22426,ENAMEL WASH BOWL CREAM,4,3.75,15
542174,16043,14:00.0,85123,WHITE HANGING HEART T-LIGHT HOLDER,6,2.95,17.7
542192,14049,27:00.0,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2,3.75,7.5
542192,14049,27:00.0,22195,LARGE HEART MEASURING SPOONS,3,1.65,4.95
542192,14049,27:00.0,22493,PAINT YOUR OWN CANVAS SET,3,1.65,4.95
542192,14049,27:00.0,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,3.75,7.5
542192,14049,27:00.0,22966,GINGERBREAD MAN COOKIE CUTTER,6,1.25,7.5
542207,16422,34:00.0,21948,SET OF 6 CAKE CHOPSTICKS,72,1.25,90
542207,16422,34:00.0,40016,CHINESE DRAGON PAPER LANTERNS,456,0.42,191.52
542208,16422,35:00.0,22084,PAPER CHAIN KIT EMPIRE,12,2.95,35.4
542208,16422,35:00.0,47599,PINK PARTY BAGS,144,1.69,243.36
542213,13837,15:00.0,22127,PARTY CONES CARNIVAL ASSORTED,6,1.25,7.5
542213,13837,15:00.0,85185,PINK HORSE SOCK PUPPET,1,2.95,2.95
542214,17118,19:00.0,20974,12 PENCILS SMALL TUBE SKULL,24,0.65,15.6
542214,17118,19:00.0,21982,PACK OF 12 SUKI TISSUES,24,0.29,6.96
542214,17118,19:00.0,22382,LUNCH BAG SPACEBOY DESIGN,10,1.65,16.5
542215,12472,27:00.0,20675,BLUE POLKADOT BOWL,16,1.25,20
542216,14911,29:00.0,16156,"WRAP, CAROUSEL",25,0.42,10.5
542216,14911,29:00.0,20723,STRAWBERRY CHARLOTTE BAG,10,0.85,8.5
542216,14911,29:00.0,22030,SWALLOWS GREETING CARD,12,0.42,5.04
542216,14911,29:00.0,22303,COFFEE MUG APPLES DESIGN,6,2.55,15.3
542216,14911,29:00.0,22355,CHARLOTTE BAG SUKI DESIGN,10,0.85,8.5
542216,14911,29:00.0,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2.55,15.3
542216,14911,29:00.0,84976,RECTANGULAR SHAPED MIRROR,6,1.69,10.14
542217,14606,36:00.0,20707,CRAZY DAISY HEART DECORATION,2,1.25,2.5
542217,14606,36:00.0,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,18,1.25,22.5
542217,14606,36:00.0,85066,CREAM SWEETHEART MINI CHEST,1,12.75,12.75
542218,14606,36:00.0,35971,ROSE FOLKART HEART DECORATIONS,1,1.25,1.25
542219,17735,36:00.0,22283,6 EGG HOUSE PAINTED WOOD,2,7.95,15.9
542219,17735,36:00.0,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,8.5,17
542219,17735,36:00.0,22723,SET OF 6 HERB TINS SKETCHBOOK,4,3.95,15.8
542221,14978,40:00.0,48184,DOORMAT ENGLISH ROSE,2,7.95,15.9
542221,14978,40:00.0,48187,DOORMAT NEW ENGLAND,2,7.95,15.9
542224,17888,45:00.0,22371,AIRLINE BAG VINTAGE TOKYO 78,1,4.25,4.25
542227,14243,33:00.0,20754,RETROSPOT RED WASHING UP GLOVES,6,2.1,12.6
542227,14243,33:00.0,21314,SMALL GLASS HEART TRINKET POT,8,2.1,16.8
542227,14243,33:00.0,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,4.95,14.85
542227,14243,33:00.0,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,3.95,15.8
542227,14243,33:00.0,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,3.75,15
542228,13113,37:00.0,21524,DOORMAT SPOTTY HOME SWEET HOME,10,6.75,67.5
542228,13113,37:00.0,22296,HEART IVORY TRELLIS LARGE,6,1.65,9.9
542228,13113,37:00.0,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,8,1.49,11.92
542229,12474,38:00.0,22334,DINOSAUR PARTY BAG + STICKER SET,8,1.65,13.2
542229,12474,38:00.0,22467,GUMBALL COAT RACK,12,2.55,30.6
542229,12474,38:00.0,22556,PLASTERS IN TIN CIRCUS PARADE,12,1.65,19.8
542230,17389,38:00.0,21586,KINGS CHOICE GIANT TUBE MATCHES,12,2.1,25.2
542230,17389,38:00.0,22138,BAKING SET 9 PIECE RETROSPOT,6,4.25,25.5
542230,17389,38:00.0,85066,CREAM SWEETHEART MINI CHEST,6,10.95,65.7
542231,16714,40:00.0,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,2.95,17.7
542231,16714,40:00.0,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,6,2.95,17.7
542231,16714,40:00.0,21703,BAG 125g SWIRLY MARBLES,3,0.42,1.26
542231,16714,40:00.0,22726,ALARM CLOCK BAKELIKE GREEN,2,3.75,7.5
542231,16714,40:00.0,22813,PACK 3 BOXES BIRD PANNETONE,4,1.95,7.8
542231,16714,40:00.0,23232,WRAP VINTAGE PETALS  DESIGN,25,0.42,10.5
542233,13098,46:00.0,22847,BREAD BIN DINER STYLE IVORY,4,14.95,59.8
542233,13098,46:00.0,22849,BREAD BIN DINER STYLE MINT,4,14.95,59.8
542233,13098,46:00.0,84050,PINK HEART SHAPE EGG FRYING PAN,72,1.25,90
542235,15661,56:00.0,82578,KITCHEN METAL SIGN,12,0.55,6.6
542236,17027,19:00.0,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,4.95,4.95
542236,17027,19:00.0,85054,FRENCH ENAMEL POT W LID,1,2.95,2.95
542237,12347,30:00.0,20719,WOODLAND CHARLOTTE BAG,10,0.85,8.5
542237,12347,30:00.0,20966,SANDWICH BATH SPONGE,10,1.25,12.5
542237,12347,30:00.0,21154,RED RETROSPOT OVEN GLOVE,10,1.25,12.5
542237,12347,30:00.0,21832,CHOCOLATE CALCULATOR,12,1.65,19.8
542237,12347,30:00.0,85116,BLACK CANDELABRA T-LIGHT HOLDER,6,2.1,12.6
542238,12591,35:00.0,22363,GLASS JAR MARMALADE,6,2.95,17.7
542238,12591,35:00.0,22364,GLASS JAR DIGESTIVE BISCUITS,6,2.95,17.7
542238,12591,35:00.0,22667,RECIPE BOX RETROSPOT,6,2.95,17.7
542238,12591,35:00.0,84988,SET OF 72 PINK HEART PAPER DOILIES,24,1.45,34.8
542239,17786,35:00.0,21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,0.95
542239,17786,35:00.0,21181,PLEASE ONE PERSON METAL SIGN,2,2.1,4.2
542239,17786,35:00.0,85040,SET/4 BLUE FLOWER CANDLES IN BOWL,1,1.65,1.65
542241,16409,51:00.0,20762,GREEN FERN SKETCHBOOK,1,3.75,3.75
542241,16409,51:00.0,21166,COOK WITH WINE METAL SIGN,3,1.95,5.85
542241,16409,51:00.0,21446,12 RED ROSE PEG PLACE SETTINGS,2,1.25,2.5
542241,16409,51:00.0,21975,PACK OF 60 DINOSAUR CAKE CASES,4,0.55,2.2
542241,16409,51:00.0,21976,PACK OF 60 MUSHROOM CAKE CASES,1,0.55,0.55
542241,16409,51:00.0,84520,PACK 20 ENGLISH ROSE PAPER NAPKINS,2,0.85,1.7
542241,16409,51:00.0,85152,HAND OVER THE CHOCOLATE   SIGN,2,2.1,4.2
542242,13754,58:00.0,21843,RED RETROSPOT CAKE STAND,4,10.95,43.8
542243,17841,00:00.0,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,2.95,2.95
542243,17841,00:00.0,22027,TEA PARTY BIRTHDAY CARD,12,0.42,5.04
542244,13098,04:00.0,22960,JAM MAKING SET WITH JARS,1,3.75,3.75
542245,13098,06:00.0,22380,TOY TIDY SPACEBOY,1,2.1,2.1
542245,13098,06:00.0,22941,CHRISTMAS LIGHTS 10 REINDEER,3,7.65,22.95
542246,15227,31:00.0,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,24,1.69,40.56
542246,15227,31:00.0,22498,WOODEN REGATTA BUNTING,3,5.95,17.85
542246,15227,31:00.0,22846,BREAD BIN DINER STYLE RED,1,16.95,16.95
542246,15227,31:00.0,22922,FRIDGE MAGNETS US DINER ASSORTED,24,0.85,20.4
542247,12997,49:00.0,17091,VANILLA INCENSE IN TIN,6,1.25,7.5
542247,12997,49:00.0,21313,GLASS HEART T-LIGHT HOLDER,12,0.85,10.2
542247,12997,49:00.0,22469,HEART OF WICKER SMALL,12,1.65,19.8
542247,12997,49:00.0,84925,PSYCHEDELIC WALL THERMOMETER,6,2.55,15.3
542247,12997,49:00.0,85123,WHITE HANGING HEART T-LIGHT HOLDER,32,2.55,81.6
542252,NULL,01:00.0,20886,BOX OF 9 PEBBLE CANDLES,1,4.13,4.13
542252,NULL,01:00.0,21213,PACK OF 72 SKULL CAKE CASES,1,2.08,2.08
542252,NULL,01:00.0,22144,CHRISTMAS CRAFT LITTLE FRIENDS,4,4.13,16.52
542252,NULL,01:00.0,22356,CHARLOTTE BAG PINK POLKADOT,1,2.46,2.46
542252,NULL,01:00.0,22385,JUMBO BAG SPACEBOY DESIGN,1,4.13,4.13
542252,NULL,01:00.0,48116,DOORMAT MULTICOLOUR STRIPE,1,14.13,14.13
542252,NULL,01:00.0,84378,SET OF 3 HEART COOKIE CUTTERS,2,3.29,6.58
542252,NULL,01:00.0,84992,72 SWEETHEART FAIRY CAKE CASES,1,2.08,2.08
542254,14733,41:00.0,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2.95,23.6
542254,14733,41:00.0,22625,RED KITCHEN SCALES,2,8.5,17
542255,NULL,43:00.0,15056,EDWARDIAN PARASOL NATURAL,1,12.46,12.46
542255,NULL,43:00.0,20685,DOORMAT RED RETROSPOT,1,7.46,7.46
542255,NULL,43:00.0,20754,RETROSPOT RED WASHING UP GLOVES,1,4.13,4.13
542255,NULL,43:00.0,21213,PACK OF 72 SKULL CAKE CASES,1,1.25,1.25
542255,NULL,43:00.0,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,4.96,4.96
542255,NULL,43:00.0,21802,CHRISTMAS TREE HEART DECORATION,6,0.42,2.52
542255,NULL,43:00.0,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,4.13,12.39
542255,NULL,43:00.0,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,4.13,4.13
542255,NULL,43:00.0,22189,CREAM HEART CARD HOLDER,1,8.29,8.29
542255,NULL,43:00.0,22219,LOVEBIRD HANGING DECORATION WHITE,6,1.63,9.78
542255,NULL,43:00.0,22227,HANGING HEART MIRROR DECORATION,1,1.25,1.25
542255,NULL,43:00.0,22268,EASTER DECORATION SITTING BUNNY,2,1.63,3.26
542255,NULL,43:00.0,22377,BOTTLE BAG RETROSPOT,1,4.13,4.13
542255,NULL,43:00.0,22471,TV DINNER TRAY AIR HOSTESS,1,10.79,10.79
542255,NULL,43:00.0,22558,CLOTHES PEGS RETROSPOT PACK 24,1,2.46,2.46
542255,NULL,43:00.0,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,5.79,5.79
542255,NULL,43:00.0,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,10.79,10.79
542255,NULL,43:00.0,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,3.29,3.29
542255,NULL,43:00.0,79144,PAINTED LIGHTBULB RAINBOW DESIGN,4,0.83,3.32
542255,NULL,43:00.0,82583,HOT BATHS METAL SIGN,1,4.13,4.13
542255,NULL,43:00.0,85232,SET/3 DECOUPAGE STACKING TINS,1,9.96,9.96
542258,17372,08:00.0,21563,RED HEART SHAPE LOVE BUCKET,1,2.95,2.95
542259,16656,09:00.0,22625,RED KITCHEN SCALES,1,8.5,8.5
542265,15867,27:00.0,22551,PLASTERS IN TIN SPACEBOY,2,1.65,3.3
542265,15867,27:00.0,22556,PLASTERS IN TIN CIRCUS PARADE,2,1.65,3.3
542265,15867,27:00.0,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,7,0.85,5.95
542266,16918,37:00.0,22420,LIPSTICK PEN BABY PINK,2,0.42,0.84
542266,16918,37:00.0,22588,CARD HOLDER GINGHAM HEART,3,2.55,7.65
542266,16918,37:00.0,22892,SET OF SALT AND PEPPER TOADSTOOLS,6,1.25,7.5
542268,15358,30:00.0,20972,PINK CREAM FELT CRAFT TRINKET BOX,12,1.25,15
542268,15358,30:00.0,21726,MULTI HEARTS  STICKERS,12,0.85,10.2
542268,15358,30:00.0,22563,HAPPY STENCIL CRAFT,12,1.25,15
542268,15358,30:00.0,22651,GENTLEMAN SHIRT REPAIR KIT,12,0.85,10.2
542268,15358,30:00.0,22778,GLASS CLOCHE SMALL,4,3.95,15.8
542268,15358,30:00.0,22821,GIFT BAG PSYCHEDELIC APPLES,12,0.65,7.8
542269,14442,33:00.0,22470,HEART OF WICKER LARGE,6,2.95,17.7
542269,14442,33:00.0,22667,RECIPE BOX RETROSPOT,6,2.95,17.7
542269,14442,33:00.0,22776,SWEETHEART CAKESTAND 3 TIER,1,9.95,9.95
542270,13050,35:00.0,22960,JAM MAKING SET WITH JARS,1,4.25,4.25
542272,16496,42:00.0,21913,VINTAGE SEASIDE JIGSAW PUZZLES,4,3.75,15
542272,16496,42:00.0,22241,GARLAND WOODEN HAPPY EASTER,12,1.25,15
542272,16496,42:00.0,22249,DECORATION WHITE CHICK MAGIC GARDEN,16,0.85,13.6
542272,16496,42:00.0,22491,PACK OF 12 COLOURED PENCILS,12,0.85,10.2
542272,16496,42:00.0,22493,PAINT YOUR OWN CANVAS SET,12,1.65,19.8
542272,16496,42:00.0,22858,EASTER TIN KEEPSAKE,6,1.65,9.9
542272,16496,42:00.0,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,0.85,10.2
